target_institution_name,target_state,target_county,match_tier,confidence,is_hospital_taxonomy,npi,org_name,other_name,pl_addr1,pl_city,pl_state,pl_zip,taxonomy_1,taxonomy_2,is_subpart,parent_org_name,deactivation_date
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.162,False,1982684700,ACADIA HOME CARE,<UNAVAIL>,205 CROSS ST BLDG 609,PRESQUE ISLE,ME,047692079,332BC3200X,332BP3500X,Y,ROTECH HEALTHCARE INC,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.157,False,1326569039,LIGHTHOUSE WELLNESS COUNSELING,,15 SQUIRREL HILL LANE,READFIELD,ME,04355,1041C0700X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.156,False,1841289345,LIGHT OF LIFE MINISTRIES INC,<UNAVAIL>,160 RIVERSIDE DR,AUGUSTA,ME,043304162,225100000X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.154,False,1972132843,ACADIA DERMATOLOGY LLC,,150 HIGH ST,ELLSWORTH,ME,046051761,207N00000X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.146,False,1114144813,ACADIA FAMILY CENTER,,1 FERNALD POINT RD,SOUTHWEST HARBOR,ME,046794614,261QM0850X,261QR0405X,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.146,False,1326121294,ACADIA FOOT & ANKLE PA,<UNAVAIL>,700 MOUNT HOPE AVE STE 620,BANGOR,ME,044013667,213E00000X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.146,False,1861857807,"ACADIA FOOT & ANKLE, PA",,33 PENN PLZ STE A,BANGOR,ME,044013619,213ES0103X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.143,False,1144451535,ACADIA MEDICAL SUPPLY INC,,104 BANGOR ST STE B,HOULTON,ME,047301662,332B00000X,,Y,ACADIA MEDICAL SUPPLY INC,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.143,False,1174671150,ACADIA MEDICAL SUPPLY INC,<UNAVAIL>,274 MAIN ST,FORT FAIRFIELD,ME,047421121,332B00000X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.143,False,1063189470,ACADIA SPEECH THERAPY LLC,,20 BERNARD RD,BERNARD,ME,046123007,261QH0700X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.143,False,1578646782,LIGHTHOUSE FOOT AND ANKLE CENTER PC,,23 SPRING ST,SCARBOROUGH,ME,040747701,213ES0103X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.14,False,1699000364,ACADIA MEDICAL BILLING,,33 BATH RD,BRUNSWICK,ME,040112601,246YC3302X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.14,False,1548031834,ACADIA PSYCHIATRY PLLC,,1049 MAIN ST STE 2S,MOUNT DESERT,ME,046606318,363LP0808X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.136,False,1447939137,ACADIA RESIDENTIAL CARE.LLC,<UNAVAIL>,818 OHIO ST APT 37,BANGOR,ME,044018113,251E00000X,320900000X,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.136,False,1922592039,ACADIA THERAPY SERVICES LLC,,5 LONG LN # 2,ELLSWORTH,ME,046051734,225XP0200X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.122,False,1487771283,"ACADIA OB-GYN ASSOCIATES, P.A.",,68 MOUNT HOPE AVE,BANGOR,ME,044014096,207V00000X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.12,False,1043554603,ACADIA FAMILY CHIROPRACTIC PA,,220 STATE ST,BREWER,ME,044121532,111N00000X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.118,False,1790162592,ACADIA INTEGRATIVE MEDICINE INC PC,,1049 MAIN ST,MOUNT DESERT ISLAND,ME,04660,207Q00000X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.118,False,1124185376,ACADIA MEDICAL ARTS ANESTHESIA LLC,,73 RIDGEWOOD DR,BANGOR,ME,044012652,174400000X,,Y,ACADIA MEDICAL ARTS AMBULATORY SURGICAL SUITE,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.107,False,1063607422,ACADIA MEDICAL ARTS PAIN MANAGEMENT LLC,,404 STATE ST STE 300,BANGOR,ME,044016623,207LP2900X,,Y,ACADIA MEDICAL ARTS AMBULATORY SURGERY SUITES,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.091,False,1407867583,ACADIA MEDICAL ARTS AMBULATORY SURGICAL SUITE,,73 RIDGEWOOD DRIVE,BANGOR,ME,04401,261QA1903X,,N,,
Northern Light Acadia Hospital (Psychiatry),ME,Penobscot,NAME_ONLY,0.088,False,1417431297,ACADIA INTEGRATIVE MEDICINE AND PRIMARY CARE PC,,1049 MAIN ST,MOUNT DESERT,ME,046606318,207Q00000X,,N,,
MaineGeneral Medical Center,ME,Kennebec,EXACT_NAME_ZIP,0.95,True,1447289996,MAINEGENERAL MEDICAL CENTER,,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,04330,273Y00000X,,N,,
MaineGeneral Medical Center,ME,Kennebec,EXACT_NAME_ZIP,0.95,True,1669423380,MAINEGENERAL MEDICAL CENTER,,35 MEDICAL CENTER PKWY,AUGUSTA,ME,043308160,282N00000X,,N,,
MaineGeneral Medical Center,ME,Kennebec,EXACT_NAME_ZIP,0.95,False,1477344976,MAINEGENERAL MEDICAL CENTER,<UNAVAIL>,149 NORTH ST STE 3,WATERVILLE,ME,049014974,3336S0011X,3336C0003X,N,,
MaineGeneral Medical Center,ME,Kennebec,EXACT_NAME_ZIP,0.95,False,1174858278,MAINEGENERAL MEDICAL CENTER,<UNAVAIL>,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,04330,207Q00000X,363A00000X,Y,MAINEGENERAL HEALTH,
MaineGeneral Medical Center,ME,Kennebec,EXACT_NAME_ZIP,0.95,False,1083949184,MAINEGENERAL MEDICAL CENTER,<UNAVAIL>,35 MEDICAL CENTER PARKWAY,AUGUSTA,ME,04330,363L00000X,2086S0129X,Y,MAINEGENERAL HEALTH,
MaineGeneral Medical Center,ME,Kennebec,EXACT_NAME_ZIP,0.95,False,1063716710,MAINEGENERAL MEDICAL CENTER,<UNAVAIL>,35 MEDICAL CENTER PKWY,AUGUSTA,ME,043308160,207RR0500X,207W00000X,N,,
MaineGeneral Medical Center,ME,Kennebec,EXACT_NAME_ZIP,0.95,False,1104908300,MAINEGENERAL MEDICAL CENTER,<UNAVAIL>,376 MAIN ST,JACKMAN,ME,049455214,313M00000X,,N,,
MaineGeneral Medical Center,ME,Kennebec,NAME_ONLY,0.477,False,1164583100,MAINEGENERAL HEALTH,<UNAVAIL>,10 WATER ST,WATERVILLE,ME,049016559,324500000X,,N,,
MaineGeneral Medical Center,ME,Kennebec,NAME_ONLY,0.477,False,1932268026,MAINEGENERAL HEALTH,<UNAVAIL>,10 WATER ST,WATERVILLE,ME,049016559,251S00000X,,N,,
MaineGeneral Medical Center,ME,Kennebec,NAME_ONLY,0.477,False,1437243060,MAINEGENERAL HEALTH,<UNAVAIL>,10 WATER ST STE 307,WATERVILLE,ME,049016566,251E00000X,,N,,
MaineGeneral Medical Center,ME,Kennebec,NAME_ONLY,0.477,False,1427145358,MAINEGENERAL HEALTH,<UNAVAIL>,10 WATER ST STE 307,WATERVILLE,ME,049016566,251G00000X,,Y,MAINEGENERAL HEALTH,
MaineGeneral Medical Center,ME,Kennebec,NAME_ONLY,0.477,False,1649142225,MAINEGENERAL HEALTH,,21 ENTERPRISE DR,AUGUSTA,ME,043307894,2083X0100X,,N,,
MaineGeneral Medical Center,ME,Kennebec,NAME_ONLY,0.462,False,1306907464,MAINEGENERAL COMMUNITY CARE,<UNAVAIL>,8 HIGHWOOD ST,WATERVILLE,ME,049015740,251S00000X,,Y,MAINEGENERAL HEALTH,
